"KEY","TEXT"
"events.rules.challenge","Målet med en [#!]udfordringsevent[#] er at opnå en høj master score. Spillerne med de højeste master scores vinder luksusudbytte, når eventen afsluttes.

[#!]Master score[#] er den samlede score for alle etaper på en given sværhedsgrad. Hver sværhedsgrad har en separat master score. Etaper kan spilles igen for at opnå den bedst mulige score.

Det, der afgør din score på hver etape, er, hvor mange fjender, du har besejret, hvor hurtigt du har gennemført etapen, og hvor mange helte du har tilbage, når du afslutter den. Store kombier og vellykkede kampe tæller også med. Hvis du bruger [#!]fortsætter[#], trækker det ned i din score for etapen. Det er muligt, at [#!]særlige fjender[#] dukker op i banerne. Hvis du nedkæmper disse fjender, får du bonuspoint og [#!]udfordringsmønter[#].

Der er begrænsninger på de [#!]forskellige sværhedsgrader[#], med hensyn til hvilke helte, enheder og kampobjekter, du kan bruge i kampe.

TIP:

1. Det kan være meget effektivt at bruge [#!]kampobjekter[#] i udfordringsevents.

2. I udfordringsevents har nogle fjender en [#!]elementbarriere[#]. Disse fjender kaster al skade fra egne elementer tilbage.

3. Første gang du fuldfører en sværhedsgrad, får du en [#!]udfordringseventkiste[#], som ikke er afhængig af din score."
"events.rules.eventherobonus.buff.alliancequestcastle","Helte fra familierne [#!]ulve[#]-, [#!]ravne[#]-, [#!]kronhjorte[#]- og [#!]bjørne[#]-familierne har [#!]øget angreb, forsvar og helbred[#] i kampe!"
"events.rules.eventherobonus.buff.alliancequestmoths","Helte fra [#!]møl[#]-familien har [#!]øget angreb, forsvar og helbred[#] i kamp!"
"events.rules.eventherobonus.buff.alliancequestmusketeers","Helte fra [#!]Musketer[#]- og [#!]Skønheden og Udyret[#]-familien har [#!]øget angreb, forsvar og helbred[#] i kampe!"
"events.rules.eventherobonus.buff.recurringbeowulf","Helte fra [#!]Beowulf[#]-familien [#!]omgår elementbarriererne[#] og har [#!]øget angreb, forsvar og helbred[#] i kampe!"
"events.rules.eventherobonus.buff.recurringcircus","Helte fra [#!]stjerneskud[#]-familien [#!]omgår elementbarriererne[#] og har [#!]øget angreb, forsvar og helbred[#] i kampe!"
"events.rules.eventherobonus.buff.recurringfestival","Helte fra [#!]Grimmskoven[#]-, [#!]vogter[#]-, [#!]Avalon[#]-, [#!]pirat[#]-, [#!]Eventyrland[#]-, [#!]skurke[#]-, [#!]Stjerneskud[#]-, [#!]dræber[#]-, [#!]skjald[#] og [#!]Mægtige kæledyr[#]-familier [#!]omgår elementbarriererne[#] og har [#!]øget angreb, forsvar og helbred[#] i kampe!"
"events.rules.eventherobonus.buff.recurringfestivalb","Helte fra [#!]Grimmskoven[#]-, [#!]vogter[#]-, [#!]Avalon[#]-, [#!]pirat[#]-, [#!]Eventyrland[#]-, [#!]skurke[#]-, [#!]Stjerneskud[#]-, [#!]dræber[#]-, [#!]skjald[#] og [#!]Mægtige kæledyr[#]-familier [#!]omgår elementbarriererne[#] og har [#!]øget angreb, forsvar og helbred[#] i kampe!"
"events.rules.eventherobonus.buff.recurringgargoyles","Helte fra [#!]gargoil[#]-familien [#!]omgår elementbarriererne[#] og har [#!]øget angreb, forsvar og helbred[#] i kampe!"
"events.rules.eventherobonus.buff.recurringgargoyles2","Helte fra [#!]gargoil[#]-familien [#!]omgår elementbarriererne[#] og har [#!]øget angreb, forsvar og helbred[#] i kampe!"
"events.rules.eventherobonus.buff.recurringmasquerade","Helte fra [#!]De maskerede guder[#]-familien [#!]omgår elementbarriererne[#] og har [#!]øget angreb, forsvar og helbred[#] i kampe!"
"events.rules.eventherobonus.buff.recurringmightypets","Helte fra [#!]Mighty Pet[#]-familien [#!]omgår elementbarriererne[#] og har [#!]øget angreb, forsvar og helbred[#] i kampe!"
"events.rules.eventherobonus.buff.recurringopera","Helte fra [#!]Opera[#]-familien [#!]omgår elementbarriererne[#] og har [#!]øget angreb, forsvar og helbred[#] i kampe!"
"events.rules.eventherobonus.buff.recurringslayers","Helte fra [#!]dræber[#]-familien [#!]omgår elementbarriererne[#] og har [#!]øget angreb, forsvar og helbred[#] i kampe!"
"events.rules.eventherobonus.buff.recurringvillains","Helte fra [#!]skurke[#]-familien [#!]omgår elementbarriererne[#] og har [#!]øget angreb, forsvar og helbred[#] i kampe!"
"events.rules.eventherobonus.description.alliancequest","Få flere fordele i kampene ved at bruge denne allianceekspeditions helte!"
"events.rules.eventherobonus.description.challenge","Få flere fordele i kampene ved at bruge denne udfordringsevents helte!"
"events.rules.levelproperty.description.alliancequestcastle","Slottet er beskyttet af [#!]brandfælder[#]. Når de bliver ramt af brandfælder, [#!]begynder dine helte at brænde, og deres angreb reduceres[#]. Fælderne er stærkere på højere sværhedsgrader."
"events.rules.levelproperty.description.recurringcircus","I Cirkus Stjerneskud falder stjernerne af og til og forvolder skade mod alle helte og ændrer deres elementer. Forstyrrelsen forhindrer også brugen af et kampobjekt i en periode."
"events.rules.levelproperty.title.alliancequestcastle","Riddersammenstødseventens effekt"
"events.rules.levelproperty.title.alliancequestmoths","Møllenes nat-eventeffekter"
"events.rules.levelproperty.title.alliancequestmusketeers.multiple","De modige og de smukke-begivenhedseffekter"
"events.rules.levelproperty.title.recurringbeowulf","Eventeffekt fra Beowulfs udfordring"
"events.rules.levelproperty.title.recurringcircus","Effekt fra eventen Cirkus Stjerneskud"
"events.rules.levelproperty.title.recurringgargoyles","Gargoilernes tilflugtssted-eventeffekt"
"events.rules.levelproperty.title.recurringgargoyles2","Tilbage til Tilflugtsstedet-begivenhedseffekt"
"events.rules.levelproperty.title.recurringmasquerade","Maskeret karneval-eventeffekt"
"events.rules.levelproperty.title.recurringmightypets","Mighty Pets-begivenhedseffekt"
"events.rules.levelproperty.title.recurringmightypets.multiple","Mægtige kæledyr-begivenhedseffekt"
"events.rules.levelproperty.title.recurringopera","Operaens hemmeligheder event-effekt"
"events.rules.levelproperty.title.recurringslayers","Dræberne fra Skyggebjerget-eventeffekt"
"events.rules.noneventherodebuff.description.event_hero_debuff_challenge_festival","Alle helte, der ikke er en del af eventfamilierne, vil blive ramt af en skrækkelig kyllingeforbandelse! Dette svækker dem i udfordringsfestivalen!"
"events.rules.noneventherodebuff.title.event_hero_debuff_challenge_festival","Kyllingeforbandelsen"
"events.rules.title.alliancequest","Allianceekspeditionsregler"
"events.rules.title.challenge","Regler for udfordringseventen"
"events.score","Score"
"events.score.alliancequest","Allianceekspeditionsscore"
"events.score.floor","Etage"
"events.score.master","Din masterscore"
"events.shop.andthese","Indeholder også:"
"events.shop.calendar.todays_offers","Dagens tilbud"
"events.shop.challengediscount","Udfordringstilbud"
"events.shop.challengepack","Udfordringspakke"
"events.shop.defeatenemy","Nedkæmp fjenden!"
"events.shop.elementaloffer","Grundlæggende tilbud"
"events.shop.januaryoffer","Særtilbud for januar"
"events.shop.limitedtime","Tidsbegrænset tilbud!"
"events.shop.musthave","Må have!"
"events.shop.specialday.book.subtitle","Læsning er godt for dig! Vær med til at fejre World Book Day den 23. april!"
"events.shop.specialday.comics.subtitle","Vær med til at fejre Comic Book Day!"
"events.shop.specialday.disclaimer","Bemærk: Dette er et enkeltstående specialtilbud til alle spillere."
"events.shop.specialday.dogs.subtitle","Vær med til at fejre vores firbenede venner på Dog Appreciation Day!"
"events.shop.specialday.fifa.subtitle","Vær med til at fejre den store sport sammen med os!"
"events.shop.specialday.hot","Varmt!"
"events.shop.specialday.icecream.subtitle","Vær med til at fejre Ice Cream Day!"
"events.shop.specialday.jurassic.subtitle","Brøl! Gå amok!"
"events.shop.specialday.music.subtitle","Vær med til at fejre World Music Day!"
"events.shop.specialday.nfl.subtitle","Vær med til at fejre den store sport sammen med os!"
"events.shop.specialday.ocean.subtitle","Plask! Vær med til at fejre World Oceans Day!"
"events.shop.specialday.onetime","Engangs- [%90]tilbud[%]"
"events.shop.specialday.solo.subtitle","Vær med til at fejre de store helte og fantastiske historier!"
"events.shop.specialday.turtle.subtitle","Vær med til at fejre World Turtle Day!"
"events.shop.specialday.videogames.subtitle","Vær med til at fejre Video Games Day!"
"events.shop.tower","Tårntilbud"
"events.shop.valhallaoffer_calendar","Valhalla-tilbud"
"events.shop.value","{0} % værdi!"
"events.shop.value_small","{0} % [#!][%50]værdi![%][#!]"
"events.shop.xmas.futureday","Dette tilbud afsløres snart!"
"events.shop.xmas.getit","Gratis!"
"events.shop.xmas.pastday","Dette tilbud er allerede slut."
"events.shop.xmas.presentday","Dagens tilbud vises nu."
"events.shop.xmas.subtitle","Dagens tilbud"
"events.shop.xmas.title","Vintersjov!"
"events.specialproperty.description.elementshield","Nogle af fjenderne i [#!]Udfordringsevents[#] har en [#!]Elementbarriere[#]. Disse fjender kaster al skade fra deres eget element tilbage."
"events.specialproperty.title.elementshield","Elementbarriere"
"events.team","Eventhold"
"events.your_difficulty","Din sværhedsgrad: {0}"
"expeditionoffice.cancel.message","Vil du annullere denne ekspedition og kalde alle dine helte hjem? 

Alle ressourcerne, der blev brugt på denne ekspedition, vil gå tabt."
"expeditionoffice.cancel.title","Annullér ekspedition"
"expeditionoffice.chooseparty","Vælg helte til ekspeditionen"
"expeditionoffice.details.info","Ekspeditionsoplysninger"
"expeditionoffice.details.info.message","Når du har sendt helte ud på ekspedition, vil de helte [#!]ikke være tilgængelige på andre ekspeditioner[#] indtil ekspeditionen er fuldført.
Heltene kan stadig deltage i kampe og krige som normalt."
"expeditionoffice.editparty","Redigér gruppe"
"expeditionoffice.expeditionparty","Ekspeditionsgruppe"
"expeditionoffice.finished.label","Ekspeditionen er afsluttet!"
"expeditionoffice.info","Hvis du sender dine helte ud på ekspeditioner, vender de tilbage med bytte.

Der er krav til heltenes sjældenhed, element og klasse på alle ekspeditioner. En helt kan kun tage på én ekspedition ad gangen."
"expeditionoffice.inprogress.description","Ekspedition er i gang"
"expeditionoffice.max_concurrent.message","Det maksimale antal ekspeditioner, der kan foregå på samme tid, er nået."
"expeditionoffice.max_concurrent.title","Maksimalt antal ekspeditioner er nået"
"expeditionoffice.newselectionin","Nyt valg om:
 [#!]{0}[#]"
"expeditionoffice.party_selection_not_full","Ikke nok kvalificerede helte tilgængelige til at fylde denne ekspedition"
"expeditionoffice.partyfull","Gruppen er fyldt!"
"expeditionoffice.partyrequirements","Krav til ekspeditionsgruppen"
"expeditionoffice.partyrequirements.message","[#ffffff]SJÆLDENHEDSKRAV[#]

[#!]Højest[#] tilladte heltesjældenhed:
{0}

[#!]Lavest[#] tilladte heltesjældenhed:
{1}


[#ffffff]ELEMENTKRAV[#]

Tilladte helteelementer:
{2}


[#ffffff]KLASSEKRAV[#]

Tilladte helteklasser:
{3}"
"expeditionoffice.partyrequirements.nolimit","Ingen begrænsning"
"expeditionoffice.partyrequirements.short","Krav"
"expeditionoffice.startexpedition.message","Disse helte kan ikke bruges i andre ekspeditioner, før de vender tilbage.

Vil du begynde ekspeditionen med denne gruppe?"
"expeditionoffice.startexpedition.title","Begynd ekspedition"
"expeditions.description.common_blue","[#cccccc]Almindelig[#] ekspedition til de [##elementblue]frosne[#] Skyfheimruiner."
"expeditions.description.common_green","[#cccccc]Almindelig[#] ekspedition til de [##elementgreen]grønne[#] sletter i Corellia."
"expeditions.description.common_purple","[#cccccc]Almindelig[#] ekspedition til de [##elementpurple]mørke[#] bakker i Skyhjem."
"expeditions.description.common_red","[#cccccc]Almindelig[#] ekspedition til Ratskovs [##elementred]flammebakker[#]."
"expeditions.description.common_yellow","[#cccccc]Almindelig[#] ekspedition til den [##elementyellow]lyse[#] Shaguadørken."
"expeditions.description.epic_blue","[#fff081]Episk[#] ekspedition til de [##elementblue]frosne[#] Skyfheimruiner."
"expeditions.description.epic_green","[#fff081]Episk[#] ekspedition til de [##elementgreen]grønne[#] sletter i Corellia."
"expeditions.description.epic_purple","[#fff081]Episk[#] ekspedition til de [##elementpurple]mørke[#] bakker i Skyhjem."
"expeditions.description.epic_red","[#fff081]Episk[#] ekspedition til de [##elementred]glødende[#] grotter i Dommedagstinden."
"expeditions.description.epic_yellow","[#fff081]Episk[#] ekspedition til den [##elementyellow]lyse[#] Shaguadørken."
"expeditions.description.legendary_blue","[#ffc3ff]Legendarisk[#] ekspedition til de [##elementblue]frosne[#] Skyfheimruiner."
"expeditions.description.legendary_green","[#ffc3ff]Legendarisk[#] ekspedition til det [##elementgreen]frodige[#] Umbarpas."
"expeditions.description.legendary_purple","[#ffc3ff]Legendarisk[#] ekspedition til de [##elementpurple]mørke[#] bakker i Skyhjem."
"expeditions.description.legendary_red","[#ffc3ff]Legendarisk[#] ekspedition til de [##elementred]glødende[#] grotter i Dommedagstinden."
"expeditions.description.legendary_yellow","[#ffc3ff]Legendarisk[#] ekspedition til den [##elementyellow]lyse[#] Shaguadørken."
"expeditions.description.rare_blue","[#ffffff]Sjælden[#] ekspedition til de [##elementblue]frosne[#] Skyfheimruiner."
"expeditions.description.rare_green","[#ffffff]Sjælden[#] ekspedition til de [##elementgreen]grønne[#] sletter i Corellia."
"expeditions.description.rare_purple","[#ffffff]Sjælden[#] ekspedition til de [##elementpurple]mørke[#] bakker i Skyhjem."
"expeditions.description.rare_red","[#ffffff]Sjælden[#] ekspedition til de [##elementred]glødende[#] grotter i Dommedagstinden."
"expeditions.description.rare_yellow","[#ffffff]Sjælden[#] ekspedition til den [##elementyellow]lyse[#] Shaguadørken."
"expeditions.description.uncommon_blue","[#b7d3e8]Ualmindelig[#] ekspedition til de [##elementblue]frosne[#] Skyfheimruiner."
"expeditions.description.uncommon_green","[#b7d3e8]Ualmindelig[#] ekspedition til de [##elementgreen]grønne[#] sletter i Corellia."
"expeditions.description.uncommon_purple","[#b7d3e8]Ualmindelig[#] ekspedition til de [##elementpurple]mørke[#] bakker i Skyhjem."
"expeditions.description.uncommon_red","[#b7d3e8]Ualmindelig[#] ekspedition til Ratskovs [##elementred]flammebakker[#]."
"expeditions.description.uncommon_yellow","[#b7d3e8]Ualmindelig[#] ekspedition til den [##elementyellow]lyse[#] Shaguadørken."
"expeditions.name.common_blue","Skyfheim"
"expeditions.name.common_green","Corellia"
"expeditions.name.common_purple","Skyhjem"
"expeditions.name.common_red","Ratskov"
"expeditions.name.common_yellow","Shaguad"
"expeditions.name.epic_blue","Skyfheim"
"expeditions.name.epic_green","Corellia"
"expeditions.name.epic_purple","Skyhjem"
"expeditions.name.epic_red","Dommedagstinden"
"expeditions.name.epic_yellow","Shaguad"
"expeditions.name.legendary_blue","Skyfheim"
"expeditions.name.legendary_green","Umbar"
"expeditions.name.legendary_purple","Skyhjem"
"expeditions.name.legendary_red","Dommedagstinden"
"expeditions.name.legendary_yellow","Shaguad"
"expeditions.name.rare_blue","Skyfheim"
"expeditions.name.rare_green","Corellia"
"expeditions.name.rare_purple","Skyhjem"
"expeditions.name.rare_red","Dommedagstinden"
"expeditions.name.rare_yellow","Shaguad"
"expeditions.name.uncommon_blue","Skyfheim"
"expeditions.name.uncommon_green","Corellia"
"expeditions.name.uncommon_purple","Skyhjem"
"expeditions.name.uncommon_red","Ratskov"
"expeditions.name.uncommon_yellow","Shaguad"
"familiar.statuseffect.major.accuracymodifier.single.allies.noturns.angry_kitten_elderclaw_parasite.summon","Når den hidkaldes, giver den vrede killingedjævel {ACCURACY} % præcision til sit mål, så længe målet har vrede killingedjævle. Effekten kan ikke ryddes."
"familiar.statuseffect.major.accuracymodifier.single.allies.while.single.allies.familiaralive.angry_kitten_elderclaw_parasite.angry_kitten_elderclaw_parasite.summon","Når den hidkaldes, giver den vrede killingedjævel {ACCURACY} % præcision til sit mål, så længe målet har vrede killingedjævle. Effekten kan ikke ryddes."
"familiar.statuseffect.major.accuracymodifier.single.allies.while.single.allies.familiaralive.butterfly_parasite.butterfly_parasite.summon","Når den hidkaldes, giver sommerfugledjævelen {ACCURACY} % præcision til sit mål, så længe målet har sommerfugledjævle. Effekten kan ikke ryddes."
"familiar.statuseffect.major.accuracymodifier.single.allies.while.single.allies.familiaralive.gossip_whisperer.gossip_whisperer.summon","Når den hidkaldes, giver sladderhviskeren {ACCURACY} % præcision til sit mål, så længe målet har sladderhviskere. Effekten kan ikke ryddes."
"familiar.statuseffect.major.accuracymodifier.single.allies.while.single.allies.familiaralive.moreau_parasite.moreau_parasite_waker.moreau_parasite.summon","Skyggeskrabdjævlen giver {ACCURACY} % præcision til sit mål, så længe målet har skyggeskrabdjævle. Chancen for at ramme forbi gælder også offensive særlige egenskaber. Denne effekt kan ikke ryddes."
"familiar.statuseffect.major.accuracymodifier.single.allies.while.single.allies.familiaralive.moreau_parasite.moreau_parasite_waker.moreau_parasite_waker.summon","Skyggeskrabdjævlen giver {ACCURACY} % præcision til sit mål, så længe målet har skyggeskrabdjævle. Chancen for at ramme forbi gælder også offensive særlige egenskaber. Denne effekt kan ikke ryddes."
"familiar.statuseffect.major.attackmodifier.all.allies.while.single.allies.familiaralive.pirate_fiend.pirate_fiend.summon","Når den hidkaldes, giver piratskeletdjævlen {ATTACK} % angreb til sin ejer, så længe ejeren har piratskeletdjævle. Effekten kan ikke ryddes."
"familiar.statuseffect.major.attackmodifier.single.allies.while.single.allies.familiaralive.corrupted_mask.corrupted_mask.summon","Når den hidkaldes, giver den korrumperede maskedjævel {ATTACK} % angreb til sin ejer, så længe ejeren har den korrumperede maskedjævel. Effekten kan ikke ryddes."
"familiar.statuseffect.major.attackmodifier.single.allies.while.single.allies.familiaralive.skull_parasite.skull_parasite.summon","Når den hidkaldes, giver den gyldne afgudsdjævel {ATTACK} % angreb til sin ejer, så længe ejeren har gyldne afgudsdjævle. Effekten kan ikke ryddes."
"familiar.statuseffect.major.attackmodifier.single.allies.while.single.allies.familiaralive.skull_parasite.skull_parasite_costume_hannah.skull_parasite.summon","Når den hidkaldes, giver den gyldne afgudsdjævel {ATTACK} % angreb til sin ejer, så længe ejeren har gyldne afgudsdjævle. Effekten kan ikke ryddes."
"familiar.statuseffect.major.attackmodifier.single.allies.while.single.allies.familiaralive.skull_parasite.skull_parasite_costume_hannah.skull_parasite_costume_hannah.summon","Når den hidkaldes, giver den gyldne afgudsdjævel {ATTACK} % angreb til sin ejer, så længe ejeren har gyldne afgudsdjævle. Effekten kan ikke ryddes."
"familiar.statuseffect.major.blocktauntcasting.single.allies.while.single.allies.familiaralive.neema_fire_tiger.neema_fire_tiger.summon","Når ildtigerdjævlen er hidkaldt, kan dens mål ikke kaste nye hånestatuseffekter, så længe målet har ildtigerdjævle. Denne effekt kan ikke renses."
"familiar.statuseffect.major.brutalsupportstatuseffectskill.single.allies.on.allyspecial.damage.all.enemies.while.single.allies.familiaralive.goblin_rat_princess.goblin_rat_princess.summon","Når den hidkaldes giver Rat Princess Mega Minion sin ejer evnen til at forårsage {POWER1} % skade på alle fjender, hver gang en anden allieret bruger sin særlige evne."
"familiar.statuseffect.major.buffimmunity.single.allies.while.single.enemies.familiaralive.ballerina_fiend.ballerina_fiend.summon","Når den hidkaldes, gør ballerinadjævlen sit mål immun over for nye buffere. Effekten varer, så længe målet har ballerinadjævle. Denne effekt kan ikke fjernes."
"familiar.statuseffect.major.buffimmunity.single.allies.while.single.enemies.familiaralive.dusk_mothling_big_parasite.dusk_mothling_big_parasite.summon","Når den hidkaldes, gør skumringsmøl-kæmpedjævlen sit mål immun over for nye buffere. Effekten varer, så længe målet har skumringsmøl-kæmpedjævle."
"familiar.statuseffect.major.buffimmunity.single.allies.while.single.enemies.familiaralive.mercenary.mercenary.summon","Når den hidkaldes, gør lejesoldatdjævlens sit mål immun over for nye buffere. Effekten varer, så længe målet har lejesoldatdjævle. Denne effekt kan ikke fjernes."
"familiar.statuseffect.major.buffimmunity.single.allies.while.single.enemies.familiaralive.mercenary.mercenary_costume.mercenary.summon","Når den hidkaldes, gør lejesoldatdjævlen sit mål immun over for nye buffere. Effekten varer, så længe målet har lejesoldatdjævle. Denne effekt kan ikke fjernes."
"familiar.statuseffect.major.buffimmunity.single.allies.while.single.enemies.familiaralive.mercenary.mercenary_costume.mercenary_costume.summon","Når den hidkaldes, gør lejesoldatdjævlen sit mål immun over for nye buffere. Effekten varer, så længe målet har lejesoldatdjævle. Denne effekt kan ikke fjernes."
"familiar.statuseffect.major.buffimmunity.single.allies.while.single.enemies.familiaralive.mercenary.mercenary_costume.summon","Når den hidkaldes, gør lejesoldatdjævlen sit mål immun over for nye buffere. Effekten varer, så længe målet har lejesoldatdjævle. Denne effekt kan ikke fjernes."
"familiar.statuseffect.major.counterattack.single.allies.shu_soldier_minion_costume_zhuge.summon","Når den hidkaldes, giver shu-soldathåndlangeren sin ejer mulighed for at modangribe med {DEFLECTION} % af den modtagne skade, så længe ejeren har en Shu-soldathåndlanger. Denne effekt kan ikke ophæves."
"familiar.statuseffect.major.counterattack.single.allies.while.single.allies.familiaralive.charge_shinobi_minion1.charge_shinobi_minion1.summon","Når den hidkaldes, giver shinobi-håndlangeren sin ejer mulighed for at modangribe med {DEFLECTION} % af den modtagne skade, så længe ejeren har en Shinobi-håndlanger. Denne effekt kan ikke ophæves."
"familiar.statuseffect.major.counterattack.single.allies.while.single.allies.familiaralive.charge_shinobi_minion2.charge_shinobi_minion2.summon","Når den hidkaldes, giver shinobi-håndlangeren sin ejer mulighed for at modangribe med {DEFLECTION} % af den modtagne skade, så længe ejeren har en Shinobi-håndlanger. Denne effekt kan ikke ophæves."
"familiar.statuseffect.major.counterattack.single.allies.while.single.allies.familiaralive.charge_shinobi_minion3.charge_shinobi_minion3.summon","Når den hidkaldes, giver shinobi-håndlangeren sin ejer mulighed for at modangribe med {DEFLECTION} % af den modtagne skade, så længe ejeren har en Shinobi-håndlanger. Denne effekt kan ikke ophæves."
"familiar.statuseffect.major.counterattack.single.allies.while.single.allies.familiaralive.shu_soldier.shu_soldier.summon","Når den hidkaldes, giver shu-soldathåndlangeren sin ejer mulighed for at modangribe med {DEFLECTION} % af den modtagne skade, så længe ejeren har en Shu-soldathåndlanger. Denne effekt kan ikke ophæves."
"familiar.statuseffect.major.counterattack.single.allies.while.single.allies.familiaralive.shu_soldier_minion_costume_zhuge.shu_soldier_minion_costume_zhuge.summon","Når den hidkaldes, giver shu-soldathåndlangeren sin ejer mulighed for at modangribe med {DEFLECTION} % af den modtagne skade, så længe ejeren har en Shu-soldathåndlanger. Denne effekt kan ikke ophæves."
"familiar.statuseffect.major.counterattack.single.allies.while.single.allies.familiaralive.white_boar_mega_minion.white_boar_mega_minion.summon","Når den hidkaldes, giver det hvide vildsvin-kæmpehåndlangeren sin ejer mulighed for at modangribe med {DEFLECTION} % af den modtagne skade, så længe ejeren har en hvid vildsvin-kæmpehåndlanger. Denne effekt kan ikke ophæves."
"familiar.statuseffect.major.dispelimmunity.single.allies.while.single.allies.familiaralive.spotted_boar_mega_minion.spotted_boar_mega_minion.summon","Når den hidkaldes, giver den plettede vildsvin-kæmpehåndlanger sin ejer immunitet over for bufferophævelser og omfordelinger, så længe ejeren har en plettet vildsvin-kæmpehåndlanger."
"familiar.statuseffect.major.elementbasedattackmodifier.single.allies.while.single.allies.familiaralive.pike_big_parasite.red.pike_big_parasite.summon","Når den hidkaldes, giver spyd-kæmpedjævlen {ATTACK} % angreb til sit mål. Mod [##elementred]ild[#]figurer giver spyd-kæmpedjævlen {ATTACKFORELEMENT} % angreb. Effekten varer, så længe målet har en spyd-kæmpedjævel."
"familiar.statuseffect.major.fixedhealthrecovery.healthboost.single.allies.while.single.allies.familiaralive.leadria_spring_minion.leadria_spring_minion.summon","Når den bliver hidkaldt, vil en forårshåndlanger øge {HPPERTURN} helbredet for dens ejer, så længe ejeren har en forårshåndlanger. Denne effekt kan ikke ophæves."
"familiar.statuseffect.major.increasingattackmodifier.all.enemies.while.single.allies.familiaralive.loyal_hound_minion.loyal_hound_minion.summon","Når den hidkaldes, giver den loyale hundehåndlanger {ATTACK} % angreb til sin ejer, så længe ejeren har loyale hundehåndlangere. Denne effekt kan ikke ophæves."
"familiar.statuseffect.major.increasingattackmodifier.single.allies.while.single.allies.familiaralive.icebound_sickle_minion.icebound_sickle_minion.summon","Når den er hidkaldt, giver frostsegl-håndlangeren {ATTACK} % i angreb til sin ejer, så længe at ejeren har frostsegls-håndlangere. Angrebet forøges med {INCREASEPERTURN} % i hver runde frem til {CAP} %. Effekten kan ikke ophæves."
"familiar.statuseffect.major.increasingattackmodifier.single.allies.while.single.allies.familiaralive.loyal_hound_minion.loyal_hound_minion.summon","Når den hidkaldes, giver den loyale hundehåndlanger {ATTACK} % angreb til sin ejer, så længe ejeren har loyale hundehåndlangere. Denne effekt kan ikke ophæves."
"familiar.statuseffect.major.managenerationmodifier.single.allies.decrease.while.single.allies.familiaralive.cursed_sigil_parasite.cursed_sigil_parasite.summon","Når den hidkaldes, giver den forbandede sigildjævel {MANAREGEN} % managendannelse til sin ejer, så længe ejeren har forbandede sigildjævle. Effekten kan ikke ryddes."
"familiar.statuseffect.major.managenerationmodifier.single.allies.decrease.while.single.allies.familiaralive.cursed_sigil_parasite_costume.cursed_sigil_parasite_costume.summon","Når den hidkaldes, giver den forbandede sigildjævel {MANAREGEN} % managendannelse til sin ejer, så længe ejeren har forbandede sigildjævle. Effekten kan ikke ryddes."
"familiar.statuseffect.major.managenerationmodifier.single.allies.decrease.while.single.allies.familiaralive.moss_mothling_big_parasite.moss_mothling_big_parasite.summon","Når den hidkaldes, giver mosmøl-kæmpedjævlen {MANAREGEN} % managendannelse til sin ejer, så længe ejeren har mosmøl-kæmpedjævle."
"familiar.statuseffect.major.managenerationmodifier.single.allies.decrease.while.single.allies.familiaralive.spider_parasite.spider_parasite.summon","Når den hidkaldes, gendanner edderkoppedjævlen {MANAREGEN} % af sin ejers mana, så længe ejeren har edderkoppedjævle. Effekten kan ikke ryddes."
"familiar.statuseffect.major.managenerationmodifier.single.allies.decrease.while.single.allies.familiaralive.spider_parasite_elizabeth_costume.spider_parasite_elizabeth_costume.summon","Når den hidkaldes, gendanner edderkoppedjævlen {MANAREGEN} % af sin ejers mana, så længe ejeren har edderkoppedjævle. Effekten kan ikke ryddes."
"familiar.statuseffect.major.managenerationmodifier.single.allies.while.single.allies.familiaralive.astral_sphere_minion.astral_sphere_minion.summon","Når den hidkaldes, giver astralsfære-håndlangeren {MANAREGEN} % managendannelse til sin ejer, så længe ejeren har astralsfære-håndlangere. Denne effekt kan ikke ophæves."
"familiar.statuseffect.major.managenerationmodifier.single.allies.while.single.allies.familiaralive.carrot.carrot.summon","Når den hidkaldes, giver gulerodshåndlangeren {MANAREGEN} % managendannelse til sin ejer, så længe ejeren har gulerodshåndlangere. Denne effekt kan ikke ophæves."
"familiar.statuseffect.major.managenerationmodifier.single.allies.while.single.allies.familiaralive.enchanted_sigil_minion.enchanted_sigil_minion.summon","Når den hidkaldes, giver den fortryllede sigilhåndlanger {MANAREGEN} % managendannelse til sin ejer, så længe ejeren har fortryllede sigilhåndlangere. Denne effekt kan ikke ophæves."
"familiar.statuseffect.major.managenerationmodifier.single.allies.while.single.allies.familiaralive.enchanted_sigil_minion_costume.enchanted_sigil_minion_costume.summon","Når den hidkaldes, giver den fortryllede sigilhåndlanger {MANAREGEN} % managendannelse til sin ejer, så længe ejeren har fortryllede sigilhåndlangere. Denne effekt kan ikke ophæves."
"familiar.statuseffect.major.managenerationmodifier.single.allies.while.single.allies.familiaralive.forest_sprite.forest_sprite.summon","Når den hidkaldes, giver skovalf-håndlangeren {MANAREGEN} % managendannelse til sin ejer, så længe ejeren har skovalf-håndlangere. Denne effekt kan ikke ophæves."
"familiar.statuseffect.major.managenerationmodifier.single.allies.while.single.allies.familiaralive.forest_sprite.forest_sprite_costume_mielikki.summon","Når den hidkaldes, giver skovalf-håndlangeren {MANAREGEN} % managendannelse til sin ejer, så længe ejeren har skovalf-håndlangere. Denne effekt kan ikke ophæves."
