"KEY","TEXT"
"levelinfo.notenough.towerenergy.title","Énergie de tour épuisée"
"levelinfo.property.s4_title","Effets de biome"
"levelinfo.property.title","Étape spéciale"
"levelname","Étape {0}"
"levelname_deadly","Étape {0} – Mortelle"
"levelname_hard","Étape {0} - Difficile"
"levelproperty.battleskill.name.elemental_quest_blue","Chaos élémentaire"
"levelproperty.battleskill.name.elemental_quest_green","Chaos élémentaire"
"levelproperty.battleskill.name.elemental_quest_purple","Chaos élémentaire"
"levelproperty.battleskill.name.elemental_quest_red","Chaos élémentaire"
"levelproperty.battleskill.name.elemental_quest_yellow","Chaos élémentaire"
"levelproperty.battleskill.name.kalevala_bombs","Tempête Puukko"
"levelproperty.battleskill.name.shadow_quest_part1","Restauration de santé mentale"
"levelproperty.battleskill.name.shadow_quest_part2","Pouvoir fantasmagorique"
"levelproperty.directeffect.damage.npcs.fixed","Tous les ennemis subissent {FIXEDPOWER} points de dégâts."
"levelproperty.directeffect.damage.npcs.fixed.s5_final_boss","Inflige une très grande quantité de dégâts à tous les ennemis."
"levelproperty.directeffect.damage.npcs.permil","Tous les ennemis subissent des dégâts égaux à {POWER} % de leur santé maximale."
"levelproperty.statuseffect.beachparty_bomb_tile_battle_skill.minor.random.all.enemies","Tous les ennemis obtiennent [#!]{DEFENSE} %[#] de défense contre un élément aléatoire pendant [#!]{TURNS}[#] tours. Chaque ennemi reçoit le même effet négatif."
"levelproperty.statuseffect.kalevala_bomb_tile_battle_skill.minor.defensemodifier.all.enemies","Tous les ennemis reçoivent {DEFENSE} % de défense pour {TURNS} tours."
"levelproperty.statuseffect.major.managenerationmodifier.blue.allies.decrease","Tous les héros de [##elementblue]glace[#] reçoivent {MANAREGEN} % de génération de mana pour {TURNS} tours. Cet effet ne peut pas être purifié."
"levelproperty.statuseffect.major.managenerationmodifier.green.allies.decrease","Tous les héros de [##elementgreen]nature[#] reçoivent {MANAREGEN} % de génération de mana pour {TURNS} tours. Cet effet ne peut pas être purifié."
"levelproperty.statuseffect.major.managenerationmodifier.purple.allies.decrease","Tous les héros des [##elementpurple]ténèbres[#] reçoivent {MANAREGEN} % de génération de mana pour {TURNS} tours. Cet effet ne peut pas être purifié."
"levelproperty.statuseffect.major.managenerationmodifier.yellow.allies.decrease","Tous les héros [##elementyellow]sacrés[#] reçoivent {MANAREGEN} % de génération de mana pour {TURNS} tours. Cet effet ne peut pas être purifié."
"levelproperty.statuseffect.major.underwater.green.allies","Tous les héros de [##elementgreen]nature[#] subissent {DAMAGE} dégâts d'eau sur {TURNS} tours. Cet effet ne peut pas être dissipé."
"levelproperty.statuseffect.minor.accuracymodifierniflheim.all.enemies.while.niflheim.enemies.lowhealth","Tous les héros ont [#!]{ACCURACYLEVELPROPERTY} % de précision[#] tant qu'un ennemi a la santé faible. Les chances de rater s'appliquent également aux compétences spéciales offensives."
"levelproperty.statuseffect.minor.fixedhealthrecovery.green.allies","Tous les héros de [##elementgreen]nature[#] récupèrent {TOTAL} PV sur {TURNS} tours."
"levelproperty.statuseffect.minor.healmultiplier.green.allies","Les soins reçus par tous les héros de [##elementgreen]nature[#] augmentent de {HEALING} % pendant {TURNS} tours."
"levelproperty.statuseffect.minor.normalattackmodifier.blue.allies","Tous les héros de [##elementblue]glace[#] reçoivent {ATTACK} % d'attaque normale pendant {TURNS} tours. Cet effet peut se cumuler aux autres effets modifiant l'attaque en général. L'attaque normale peut être augmentée au maximum de {MAXATTACK} % lorsque cet effet est actif."
"levelproperty.statuseffect.minor.soulconnection.blue.allies","Tous les héros de [##elementblue]glace[#] deviennent [#!]liés par l'âme[#] pendant {TURNS} tours et partagent les dégâts subis."
"levelproperty.statuseffect.minor.underwater.green.allies","Tous les héros de [##elementgreen]nature[#] subissent {DAMAGE} dégâts d'eau sur {TURNS} tours."
"levelproperty.statuseffect.s5_final_boss_battle_skill.minor.defensemodifier.all.enemies","Tous les ennemis reçoivent {DEFENSE} % de défense pour {TURNS} tours."
"levelproperty.statuseffect.shadow_quest_battle_skill_part1.minor.fixedhealthrecovery.all.allies","Tous les héros récupèrent {TOTAL} PV sur {TURNS} tours."
"levelproperty.statuseffect.shadow_quest_battle_skill_part1.minor.manaovertime.moderate.all.allies","Tous les héros reçoivent une quantité modérée de mana sur {TURNS} tours."
"levelproperty.statuseffect.shadow_quest_battle_skill_part1.remove.permanentstatuseffects.insanity.playercharacters","Supprime toute la [#!]folie[#] de vos héros."
"levelproperty.statuseffect.shadow_quest_battle_skill_part2.major.transformhero.all.allies.shadow_monster.immunetostatuseffect.insanity","Transforme tous vos héros en une [#!]horreur fantasmagorique[#] qui est immunisée contre la [#!]folie[#] et dispose d'une compétence spéciale différente."
"levelproperty.statuseffect.shadow_quest_battle_skill_part2.remove.permanentstatuseffects.insanity.playercharacters","Supprime toute la [#!]folie[#] de vos héros."
"levelproperty.statuseffect.short.realmbonus.major.accuracymodifierniflheim.all.enemies.while.niflheim.enemies.lowhealth","Tous les héros ont [#!]{ACCURACYLEVELPROPERTY} % de précision[#] tant qu'un ennemi a la santé faible. Les chances de rater s'appliquent également aux compétences spéciales offensives. Cet effet ne peut pas être purifié."
"levelproperty.statuseffect.short.realmbonus.major.attackmodifiermidgard.all.allies.while.midgard.allies.lowhealth","Tous les ennemis obtiennent [#!]{ATTACKLEVELPROPERTY} % d'attaque[#] tant qu'un ennemi a la santé faible. Cet effet ne peut pas être dissipé."
"levelproperty.statuseffect.short.realmbonus.major.burnmuspelheim.all.enemies.while.muspelheim.enemies.lowhealth","Tous les héros reçoivent [#!]{DAMAGELEVELPROPERTY} dégâts de brûlure[#] tant qu'un ennemi a la santé faible. Cet effet ne peut pas être purifié."
"levelproperty.statuseffect.short.realmbonus.major.poisonsvartalfheim.all.enemies.while.svartalfheim.enemies.lowhealth","Tous les héros reçoivent [#!]{DAMAGELEVELPROPERTY} dégâts de poison[#] tant qu'un ennemi a la santé faible. Cet effet ne peut pas être purifié."
"levelproperty.statuseffect.slayersrage.minor.defensemodifier.all.enemies","Tous les ennemis reçoivent {DEFENSE} % de défense pour {TURNS} tours."
"levelproperty.statuseffect.statuseffectonspecial.minor.berserk.all.enemies","{ATTACK} % d'attaque et une augmentation supplémentaire de {CHANGE} % à chaque coup subi pendant {TURNS} tours, jusqu'à un maximum de {MAXMODIFIER} %."
"levelproperty.statuseffect.statuseffectovertime.each_turn.minor.stackingattackmodifier.all.allies","[#!]Cumul (max : {MAXSTACK}) :[#] tous les héros gagnent [#!]{ATTACK} %[#] d'attaque chaque tour."
"levelproperty.statuseffect.statuseffectovertime.each_turn.minor.stackingdefensemodifier.all.allies","[#!]Cumul (max : {MAXSTACK}) :[#] tous les héros gagnent [#!]{DEFENSE} %[#] de défense chaque tour."
"levelproperty.statuseffect.statuseffectovertime.major.accuracymodifier.purple.allies","Tous les [#!]{TURNSDELAY}[#] tours, tous les héros [##elementpurple]sombres[#] reçoivent [#!]{ACCURACY} %[#] de précision pendant [#!]{TURNS}[#] tours. Cet effet ne peut pas être purifié."
"levelproperty.statuseffect.statuseffectovertime.major.accuracymodifier.yellow.allies","Tous les [#!]{TURNSDELAY}[#] tours, tous les héros [##elementyellow]sacrés[#] reçoivent [#!]{ACCURACY} %[#] de précision pendant [#!]{TURNS}[#] tours. Cet effet ne peut pas être purifié."
"levelproperty.statuseffect.statuseffectovertime.major.attackmodifier.purple.allies","Tous les [#!]{TURNSDELAY}[#] tours, tous les héros [##elementpurple]sombres[#] reçoivent [#!]{ATTACK} %[#] d'attaque pendant [#!]{TURNS}[#] tours. Cet effet ne peut pas être dissipé."
"levelproperty.statuseffect.statuseffectovertime.major.attackmodifier.yellow.allies","Tous les [#!]{TURNSDELAY}[#] tours, tous les héros [##elementyellow]sacrés[#] reçoivent [#!]{ATTACK} %[#] d'attaque pendant [#!]{TURNS}[#] tours. Cet effet ne peut pas être dissipé."
"levelproperty.statuseffect.statuseffectovertime.major.critmodifier.red.allies","Tous les [#!]{TURNSDELAY}[#] tours, tous les héros de [#ff9f81]feu[#] reçoivent [#!]{CRIT} %[#] de chances de coup critique pendant [#!]{TURNS} [#]tours. Cet effet ne peut pas être dissipé."
"levelproperty.statuseffect.statuseffectovertime.major.defensemodifier.blue.allies.debuff","Tous les [#!]{TURNSDELAY}[#] tours, tous les héros de [##elementblue]glace[#] reçoivent [#!]{DEFENSE}[#] % de défense pendant [#!]{TURNS}[#] tours. Cet effet ne peut pas être purifié."
"levelproperty.statuseffect.statuseffectovertime.major.fixedhealthrecovery.healthboost.all.enemies","La santé de tous les ennemis est boostée de [#!]{TOTAL}[#] sur [#!]{TURNS}[#] tours. Le maximum de PV peut être dépassé. Cet effet ne peut pas être dissipé."
"levelproperty.statuseffect.statuseffectovertime.major.fixedhealthrecovery.purple.allies","Tous les [#!]{TURNSDELAY}[#] tours, tous les héros des [##elementpurple]ténèbres[#] régénèrent [#!]{TOTAL}[#] PV en [#!]{TURNS}[#] tours. Cet effet ne peut pas être dissipé."
"levelproperty.statuseffect.statuseffectovertime.major.managenerationmodifier.all.enemies","Tous les ennemis reçoivent [#!]{MANAREGEN} %[#] de génération de mana pour {TURNS} tours. Cet effet ne peut pas être dissipé."
"levelproperty.statuseffect.statuseffectovertime.major.managenerationmodifier.red.allies.decrease","Tous les [#!]{TURNSDELAY}[#] tours, tous les héros de [##elementred]feu[#] reçoivent [#!]{MANAREGEN}[#] % de génération de mana pour [#!]{TURNS}[#] tours. Cet effet ne peut pas être purifié."
"levelproperty.statuseffect.statuseffectovertime.major.normalattackmodifier.all.allies","Les dégâts des troupes sont réduits de {ATTACK} % pendant {TURNS} tours."
"levelproperty.statuseffect.statuseffectovertime.major.specialdamagepowermodifier.all.allies","[#!]{POWER} %[#] de puissance supplémentaire pour les attaques de compétence spéciale."
"levelproperty.statuseffect.statuseffectovertime.major.specialdamagepowermodifier.all.allies.turns.one","[#!]{POWER} %[#] de puissance supplémentaire pour les attaques de compétence spéciale."
"levelproperty.statuseffect.statuseffectovertime.major.specialdamagepowermodifier.green.allies","Tous les [#!]{TURNSDELAY}[#] tours, tous les héros de [##elementgreen]nature[#] obtiennent [#!]{POWER}[#] % de puissance pour les attaques de compétence spéciale pendant [#!]{TURNS}[#] tours. Cet effet ne peut pas être dissipé."
"levelproperty.statuseffect.statuseffectovertime.minor.attackmodifier.all.allies","Tous les [#!]{TURNSDELAY}[#] tours, tous les héros reçoivent [#!]{ATTACK}[#] % d'attaque pendant [#!]{TURNS}[#] tours."
"levelproperty.statuseffect.statuseffectovertime.minor.attackmodifier.red.allies","Tous les [#!]{TURNSDELAY}[#] tours, tous les héros de [##elementred]feu[#] reçoivent [#!]{ATTACK}[#] % d'attaque pendant [#!]{TURNS}[#] tours."
"levelproperty.statuseffect.statuseffectovertime.minor.burn.all.allies","Tous les [#!]{TURNSDELAY}[#] tours, tous les héros subissent [#!]{DAMAGE}[#] points de dégâts de brûlure pendant [#!]{TURNS}[#] tours."
"levelproperty.statuseffect.statuseffectovertime.minor.counterattack.all.enemies","Tous les ennemis ripostent avec [#!]{DEFLECTION} %[#] des dégâts qu'ils reçoivent pendant {TURNS} tours."
"levelproperty.statuseffect.statuseffectovertime.minor.counterattack.red.allies","Tous les [#!]{TURNSDELAY}[#] tours, tous les héros de [##elementred]feu[#] ripostent avec [#!]{DEFLECTION}[#] % des dégâts qu'ils reçoivent pendant [#!]{TURNS}[#] tours."
"levelproperty.statuseffect.statuseffectovertime.minor.defensemodifier.all.allies","Tous les héros reçoivent [#!]{DEFENSE} %[#] de défense pendant [#!]{TURNS}[#] tours."
"levelproperty.statuseffect.statuseffectovertime.minor.defensemodifier.all.enemies","Tous les ennemis reçoivent [#!]{DEFENSE} %[#] de défense pour {TURNS} tours."
"levelproperty.statuseffect.statuseffectovertime.minor.dispel.all.enemies.minordebuff","Purifie les effets négatifs de tous les ennemis à la fin de chaque tour pendant {TURNS} tours."
"levelproperty.statuseffect.statuseffectovertime.minor.dodgespecialdamage.yellow.allies","Tous les [#!]{TURNSDELAY}[#] tours, tous les héros [##elementyellow]sacrés[#] reçoivent [#!]{DODGE}[#] % de chances d'esquiver les compétences spéciales infligeant des dégâts pendant [#!]{TURNS}[#] tours."
"levelproperty.statuseffect.statuseffectovertime.minor.fixedattackmodifier.all.allies","Tous les [#!]{TURNSDELAY}[#] tours, tous les dragons reçoivent [#!]{ATTACK} d'attaque[#] pendant [#!]{TURNS}[#] tours."
"levelproperty.statuseffect.statuseffectovertime.minor.fixedhealthrecovery.green.allies","Tous les [#!]{TURNSDELAY}[#] tours, tous les héros de [##elementgreen]nature[#] récupèrent [#!]{TOTAL}[#] PV sur [#!]{TURNS}[#] tours."
"levelproperty.statuseffect.statuseffectovertime.minor.healmultiplier.all.allies","Augmentation de [#!]{HEALING} %[#] de tous les soins reçus."
"levelproperty.statuseffect.statuseffectovertime.minor.healmultiplier.all.allies.decrease","Les soins que tous les héros reçoivent sont réduits de [#!]{HEALING} %[#] pendant [#!]{TURNS}[#] tours."
"levelproperty.statuseffect.statuseffectovertime.minor.healmultiplier.all.allies.turns.one","Augmentation de [#!]{HEALING} %[#] de tous les soins reçus."
"levelproperty.statuseffect.statuseffectovertime.minor.healmultiplier.green.allies","Tous les [#!]{TURNSDELAY}[#] tours, les soins reçus par tous les héros de [##elementgreen]nature[#] augmentent de [#!]{HEALING}[#] % pendant [#!]{TURNS}[#] tours."
"levelproperty.statuseffect.statuseffectovertime.minor.healmultiplier.green.allies.decrease","Les soins reçus par tous les héros de [##elementgreen]nature[#] sont réduits de {HEALING} % pendant {TURNS} tours."
"levelproperty.statuseffect.statuseffectovertime.minor.lifesteal.purple.allies","Tous les [#!]{TURNSDELAY}[#] tours, tous les héros des [##elementpurple]ténèbres[#] récupèrent [#!]{LIFESTEAL}[#] % des dégâts normaux infligés pour [#!]{TURNS}[#] tours."
"levelproperty.statuseffect.statuseffectovertime.minor.managenerationmodifier.purple.allies","Tous les [#!]{TURNSDELAY}[#] tours, tous les héros des [##elementpurple]ténèbres[#] reçoivent [#!]{MANAREGEN}[#] % de génération de mana pour [#!]{TURNS}[#] tours."
"levelproperty.statuseffect.statuseffectovertime.minor.managenerationmodifier.yellow.allies","Tous les [#!]{TURNSDELAY}[#] tours, tous les héros [##elementyellow]sacrés[#] reçoivent [#!]{MANAREGEN}[#] % de génération de mana pour [#!]{TURNS}[#] tours."
"levelproperty.statuseffect.statuseffectovertime.minor.normalattackmodifier.blue.allies","Tous les héros de [##elementblue]glace[#] reçoivent {ATTACK} % d'attaque normale pendant {TURNS} tours. Cet effet peut se cumuler aux autres effets modifiant l'attaque en général. L'attaque normale peut être augmentée au maximum de {MAXATTACK} % lorsque cet effet est actif."
"levelproperty.statuseffect.statuseffectovertime.minor.receiveddamagemodifier.all.enemies.decrease","Tous les dégâts subis par les ennemis sont réduits de [#!]{DAMAGEREDUCTION} %[#] pendant {TURNS} tours."
"levelproperty.statuseffect.statuseffectovertime.minor.soulconnection.blue.allies","Tous les [#!]{TURNSDELAY}[#] tours, tous les héros de [##elementblue]glace[#] deviennent [#!]liés par l'âme[#] pendant {TURNS} tours et partagent les dégâts subis."
"levelproperty.statuseffect.statuseffectovertime.minor.specialdamagepowermodifier.blue.allies","Tous les [#!]{TURNSDELAY}[#] tours, tous les héros de [##elementblue]glace[#] obtiennent [#!]{POWER}[#] % de puissance pour les attaques de compétence spéciale pendant [#!]{TURNS}[#] tours."
"levelproperty.statuseffect.statuseffectovertime.minor.specialskilldefensemodifier.all.enemies","Tous les ennemis reçoivent [#!]{SPECIALSKILLDEFENSE} %[#] de défense contre les compétences spéciales pendant [#!]{TURNS}[#] tours."
"levelproperty.statuseffect.statuseffectovertime.minor.stackingfixeddefensecorrosion.all.allies","Au début du combat, tous les dragons alliés ont [#!]{DEFENSE}[#] de défense et reçoivent [#!]{DAMAGEPERTURN}[#] points de dégâts à chaque tour. Les dégâts et la réduction de défense augmentent tous les [#!]{TURNSDELAY}[#] tours.

Les dégâts peuvent atteindre [#!]{MAXDAMAGEPERTURN}[#] points par tour, la défense [#!]{MAXDEFENSE}[#]. Ces effets sont actifs pendant tout le combat."
"levelproperty.statuseffect.statuseffectovertime.minor.stackingreceiveddamagemodifier.all.allies","[#!]Cumul (maximum : {MAXSTACK}) :[#] tous les dégâts subis par les alliés sont augmentés de {DAMAGEMODIFIER} %."
"levelproperty.statuseffect.statuseffectovertime.minor.toxin.all.allies.extra_damage_against.boostedhealth.extra_minion_damage.minion.bigminion.follower","Tous les héros reçoivent [#!]{DAMAGE} points de dégâts de toxines[#] en [#!]{TURNS}[#] tours.
[*] Les dégâts sont plus importants sur les cibles dont la santé est boostée ou qui possèdent des sbires ou des méga sbires."
"levelproperty.statuseffect.statuseffectovertime.permanent.elementswap.all.allies.strongagainstelement","Remplace l'élément de tous les héros par l'élément contre lequel ils sont les plus puissants."
"levelpropertyeffect.battleinfopanel.duskfall","[#!]{CURRENTINCREMENT} %[#] de précision"
"levelpropertyeffect.battleinfopanel.s5_agile_adversaries_enemy_accuracy","[#!]{MULTIPLIER} %[#] de précision."
"levelpropertyeffect.battleinfopanel.s5_mana_generation_enemies","[#!]{MULTIPLIER} %[#] de génération de mana."
"levelpropertyeffect.battleinfopanel.s5_mana_generation_reduction_heroes","La génération de mana des héros est réduite dans cette zone."
"levelup.autoselect","Il n'y a plus de héros disponibles pour la sélection automatique."
"levelup.autoselect.dragon","Il n'y a plus de dragons disponibles pour la sélection automatique."
"levelup.level_100.description","Vous avez atteint le niveau d'expérience {0} !

Veuillez accepter cet avatar unique en récompense pour le dévouement dont vous avez fait preuve pour Empires & Puzzles."
"levelup.maxlevel","Niveau maximal atteint !"
"levelup.rewards.title.tome_levels_epic","Bonus de tome d'expérience"
"levelup.rewards.title.tome_levels_legendary","Bonus de tome d'expérience"
"levelup.trainertroop","Les entraîneurs ne peuvent pas être améliorés !"
"levelup.troop.bonus_unavailable","Les stats bonus sont uniquement disponibles pour les héros légendaires !"
"levelup.troop.emptylist","Aucune troupe disponible.

Vous ne pouvez utiliser que des troupes du [#!]même élément[#] pour faire monter le niveau d'une troupe."
"levelup.troop.error_troop_in_alliance_war","Vous avez choisi d'entraîner une troupe qui est en train de défendre dans la [#!]guerre d'alliance[#] actuelle."
"levelup.troop.error_troop_in_mercenary_war","Vous avez choisi d'entraîner une troupe qui est en train de défendre dans la [#!]guerre des trois royaumes[#] actuelle."
"levelup.troop.error_troop_in_pvp_league_defense","Vous avez choisi d'entraîner une troupe qui est en train de défendre dans la [#!]ligue des héros[#] actuelle."
"levelup.troop.error_troop_in_raid_tournament","Vous avez choisi pour l'entraînement une troupe qui est dans votre équipe en défense pour le [#!]tournoi de raid[#] actuel."
"levelup.troop.leveledup","Troupe montée de niveau !"
"levelup.troop.warning_troop","Vous avez choisi pour l'entraînement [#!]{0}[#], une troupe de [#!]rareté suprême[#]. Continuer ?"
"levelup.troop.warning_troop_in_raid_tournament","Vous avez choisi pour l'entraînement une troupe qui est dans votre Équipe en Défense pour le [#!]Tournoi de Raid[#] actuel. Continuer ?"
"levelup.troop.warning_troop_in_war","Vous avez choisi pour l'entraînement une troupe qui est en train de défendre dans la [#!]guerre d'alliance[#] actuelle. Continuer ?"
"levelup.troop.warning_troops","Vous avez choisi pour l'entraînement [#!]{0}[#] et {1} autre(s) troupe(s) de [#!]rareté suprême[#]. Continuer ?"
"limitbreak.gift","Puissance
d'éther"
"limitbreak.gift.title.aether_ailment_defense","Défense contre les statuts"
"limitbreak.gift.title.aether_ailment_reflect","Renvoi des statuts"
"limitbreak.gift.title.aether_ailment_shield","Immunité aux statuts"
"limitbreak.gift.title.aether_attack","Augmentation d'attaque"
"limitbreak.gift.title.aether_boosted_regen","Régénération boostée"
"limitbreak.gift.title.aether_bulwark","Rempart"
"limitbreak.gift.title.aether_cleanse","Purification"
"limitbreak.gift.title.aether_counterattack","Contre[-]attaque"
"limitbreak.gift.title.aether_damage_reduction","Réduction de dégâts"
"limitbreak.gift.title.aether_defense","Augmentation de défense"
"limitbreak.gift.title.aether_dodge","Esquiver"
"limitbreak.gift.title.aether_fiend_resist","Résistance aux démons"
"limitbreak.gift.title.aether_flesh_wound","Endurance de chevalier"
"limitbreak.gift.title.aether_gamble","Pari"
"limitbreak.gift.title.aether_heal_increase","Augmentation de soin"
"limitbreak.gift.title.aether_mana_boost","Boost de mana"
"limitbreak.gift.title.aether_mana_generation","Génération de mana"
"limitbreak.gift.title.aether_mummy","Momie"
"limitbreak.gift.title.aether_pain_return","Renvoi de la douleur"
"limitbreak.gift.title.aether_rage","Rage"
"limitbreak.gift.title.aether_regen","Régénération"
"limitbreak.gift.title.aether_revive","Ressusciter"
"limitbreak.gift.title.aether_special_armor","Armure spéciale"
"limitbreak.gift.title.aether_special_boost","Boost spécial"
"limitbreak.gift.title.aether_taunt","Provoquer"
"limitbreak.gift.title.aether_vampire","Vampire"
"limitbreak.level_requirement","Le dépassement de limite est disponible au [#!]niveau d'expérience {0}[#]."
"limitbreak.max_level_increase.description","Niveau max augmenté de [#45e44e]+{0}[#]"
"limitedoffer.expired","L'offre a expiré !"
"limitedpoolsummon.disclaimer","Chacun des héros ci-dessus a la même probabilité d'être invoqué. La sélection de héros disponibles pourrait être différente lors de la prochaine édition de cet événement."
"limitedpoolsummon.lottery_common_default.bonus_summon","Invocation bonus !"
"limitedpoolsummon.lottery_common_default.go","C'est parti !"
"limitedpoolsummon.lottery_common_default.guaranteed_legendary","Héros légendaire garanti avec des pièces rouges porte-bonheur"
"limitedpoolsummon.lottery_common_default.short.guaranteed_legendary_hero","Héros légendaire garanti"
"limitedpoolsummon.mercenarywarsummon.description","Récupérez des [#!]pièces rouges porte-bonheur[#] pour invoquer un héros légendaire aléatoire parmi ceux qui sont proposés.

Les pièces rouges porte-bonheur peuvent s'obtenir en récompense dans les combats de la [#!]guerre des trois royaumes[#]."
"limitedpoolsummon.mercenarywarsummon.rule.info","Récupérez [#fff89a]{0}[#] pièces rouges porte-bonheur pour invoquer un héros légendaire aléatoire."
"limitedpoolsummon.mercenarywarsummon.title","Invocation rouge porte-bonheur"
"limitedpoolsummon.subtitle","Héros actuellement disponibles"
"limitedpoolsummon.subtitle.locked","Héros actuellement disponibles"
"limitedpoolsummon.unavailable","Invocation non disponible."
"linkaccount.dialog.disclaimer","Si vous voyez ce message, c'est parce que nous [#!]n'avons détecté aucun compte connecté[#] sur cet appareil à l'heure actuelle. Si le message persiste, veuillez prendre les mesures nécessaires pour veiller à ce que votre progression soit correctement enregistrée !"
"linkaccount.dialog.ensure.android","Sécurisez votre compte en vous connectant à Google Play !"
"linkaccount.dialog.ensure.ios","Sécurisez votre compte en vous connectant au Game Center !"
"linkaccount.dialog.gamecenter","Allez dans les réglages de votre appareil pour vous connecter au Game Center."
"linkaccount.dialog.googleplay","Rendez-vous dans les options du jeu pour vous connecter à Google Play."
"linkaccount.dialog.note","Important !"
"linkaccount.dialog.notsafe","Connectez-vous pour enregistrer votre progression !"
"linkaccount.dialog.saveyourprogress","Enregistrez votre progression !"
"linkaccount.dialog.sign_in.android","Vous connecter à Google Play est la SEULE façon d'enregistrer, récupérer et synchroniser votre empire !"
"linkaccount.dialog.sign_in.ios","Vous connecter au Game Center est la SEULE façon d'enregistrer, récupérer et synchroniser votre empire !"
"linkaccount.dialog.sign_in_to_save","Êtes-vous connecté ?"
"linkaccount.dialog.subtitle.android","Connectez-vous à Google Play pour enregistrer votre progression !"
"linkaccount.dialog.subtitle.ios","Connectez-vous au Game Center pour enregistrer votre progression !"
"linkaccount.dialog.title","Votre compte encourt des risques !"
"linkbetweenos.compare.info","Si vous êtes sûr(e), confirmez l'association."
"linkbetweenos.compare.kept","Garder"
"linkbetweenos.compare.link","Associer"
"linkbetweenos.compare.removed","Retirer"
"linkbetweenos.compare.warning","Ceci est irréversible !"
"linkbetweenos.error.message.already_connected","Ces appareils sont déjà associés au même compte."
"linkbetweenos.error.message.already_linked.account.gc","Votre progression est déjà associée à un compte Game Center.

Pour accéder à votre progression sur un appareil iOS, connectez votre compte Game Center dans les options. Si vous avez perdu votre compte Game Center, contactez Apple."
"linkbetweenos.error.message.already_linked.account.gp","Votre progression est déjà associée à un compte Google Play.

Pour accéder à votre progression sur un appareil Android, connectez votre compte Google Play dans les options. Si vous avez perdu votre compte Google Play, contactez Google."
"linkbetweenos.error.message.already_linked.device.android","Votre progression est déjà associée à un appareil Android.

Utilisez Google Play pour associer tous vos appareils Android à votre compte. Si vous avez perdu l'appareil Android associé à votre compte, contactez le service client."
"linkbetweenos.error.message.already_linked.device.ios","Votre progression est déjà associée à un appareil iOS.

Utilisez Game Center pour associer tous vos appareils iOS à votre compte. Si vous avez perdu l'appareil iOS associé à votre compte, contactez le service client."
"linkbetweenos.error.message.both_same_os.android","Cet outil ne peut être utilisé que pour associer les appareils de plate-forme différente.

Connectez-vous à Google Play pour synchroniser votre progression entre deux appareils Android."
"linkbetweenos.error.message.both_same_os.ios","Cet outil ne peut être utilisé que pour associer les appareils de plate-forme différente.

Connectez-vous au Game Center pour synchroniser votre progression entre deux appareils iOS."
"linkbetweenos.error.message.generic","Erreur lors de l'association.

Veuillez réessayer plus tard."
"linkbetweenos.error.message.not_found","Ce code n'existe pas ou a expiré."
"linkbetweenos.error.message.wifi","Vos appareils ne sont pas connectés au même wifi. Veuillez suivre ces étapes :

1. Vérifiez que vos deux appareils sont connectés au même réseau.
2. Fermez le jeu et redémarrez-le sur les deux appareils.
3. Générez un nouveau code et entrez-le sur cet appareil."
"linkbetweenos.generate.button","Générer"
"linkbetweenos.generate.error.title","Échec de la génération du code"
"linkbetweenos.generate.info","Une fois généré, le code de transfert est valide pour une durée limitée. Les deux appareils doivent être connectés au même Wi-Fi pour que le code fonctionne.

Utilisez ce code pour associer le profil du joueur [#!]{0} (niv. {1})[#] à un autre appareil."
"linkbetweenos.generate.tab","Créer un code"
"linkbetweenos.input.button","Associer"
"linkbetweenos.input.confirmation","[#ffffff]{0} (niv. {1})[#][#ff6700] sera DÉFINITIVEMENT PERDU, y compris l'ensemble de ses gemmes, héros et objets ![#]

Voulez-vous confirmer ?
S'il s'agit d'une erreur, l'assistance ne pourra pas vous aider."
"linkbetweenos.input.error.title","Échec de l'association"
"linkbetweenos.input.hint","Saisir un code"
"linkbetweenos.input.info","Saisissez le code que vous avez généré sur votre autre appareil pour associer ce compte à cet appareil."
"linkbetweenos.input.tab","Saisir un code"
"linkbetweenos.input.warning","Vous perdrez le profil de joueur suivant :
[#ffffff]{0} (niv. {1})[#]"
"linkbetweenos.title","Associer à un nouvel appareil"
"loot_reborn.info","Attention !
[#f2e33a]Des tonnes de bonus se dirigent vers votre butin ![#]

Vous gagnerez bientôt [#f2e33a]beaucoup[#] plus de récompenses dans les modes suivants :
[*][#f2e33a]Guerres d'alliance[#]
[*][#f2e33a]Missions à prime[#]
[*][#f2e33a]Combats contre les titans[#]

Pour en savoir plus, touchez le lien ci-dessous !"
"loot_reborn.link","EN SAVOIR PLUS"
"lottery.available","Invocation disponible !"
"lottery.bonus.3kw_chest","Invoquez {0} ou plus pour obtenir un [#ffffff]COFFRE BONUS DES TROIS ROYAUMES[#] !"
"lottery.bonus.7th_birthday_chest","Invoquez {0} ou plus pour obtenir un [#!]gâteau d'anniversaire bonus[#]."
"lottery.bonus.alliance_quest_chest","Invoquez {0} ou plus pour obtenir un [#!]COFFRE BONUS DE QUÊTE D'ALLIANCE[#] !"
"lottery.bonus.atlantis_ascension","Invoquez {0} ou plus pour un [#!]COFFRE DE MATÉRIAU D'ÉVOLUTION BONUS[#]"
"lottery.bonus.beowulf_chest","Invoquez {0} ou plus pour obtenir un [#ffffff]COFFRE BONUS DE DÉFI[#] !"
